file_name,foreground_label,background_label,position_x,position_y
39482.png,3,52,0,183
39483.png,6,98,75,139
39484.png,1,99,90,93
39485.png,7,17,106,49
39486.png,0,12,94,24
39487.png,5,7,168,12
39488.png,4,57,108,104
39489.png,1,96,57,12
39490.png,1,32,171,180
39491.png,4,84,17,63
39492.png,2,73,140,150
39493.png,9,82,178,83
39494.png,7,90,121,110
39495.png,4,4,131,9
39496.png,3,55,114,181
39497.png,5,59,85,36
39498.png,7,85,1,28
39499.png,2,1,12,70
39500.png,3,94,163,108
39501.png,4,52,36,6
39502.png,8,18,90,155
39503.png,7,87,107,163
39504.png,0,46,162,143
39505.png,4,92,103,100
39506.png,3,5,113,57
39507.png,8,53,30,172
39508.png,2,97,29,10
39509.png,4,9,99,87
39510.png,9,83,174,107
39511.png,6,101,149,70
39512.png,6,96,37,170
39513.png,7,96,94,184
39514.png,2,41,96,171
39515.png,2,40,165,43
39516.png,6,24,119,148
39517.png,9,60,30,156
39518.png,7,4,28,13
39519.png,0,62,3,33
39520.png,2,79,65,90
39521.png,0,20,136,155
39522.png,9,50,119,42
39523.png,6,48,4,167
39524.png,1,62,152,1
39525.png,5,92,0,153
39526.png,3,34,16,132
39527.png,6,11,84,187
39528.png,2,22,125,149
39529.png,7,16,180,63
39530.png,0,41,27,132
39531.png,0,99,116,33
39532.png,1,88,163,114
39533.png,3,53,30,160
39534.png,8,101,17,81
39535.png,2,83,52,63
39536.png,7,54,67,26
39537.png,6,78,175,3
39538.png,5,78,139,148
39539.png,5,82,65,23
39540.png,2,100,115,188
39541.png,4,16,141,154
39542.png,6,10,136,43
39543.png,3,25,17,186
39544.png,6,17,67,120
39545.png,8,61,77,90
39546.png,9,61,39,19
39547.png,7,3,5,187
39548.png,9,11,21,88
39549.png,1,63,0,64
39550.png,2,75,113,46
39551.png,5,19,1,48
39552.png,3,20,157,183
39553.png,0,3,188,171
39554.png,3,57,80,153
39555.png,6,23,135,78
39556.png,9,24,1,53
39557.png,9,94,171,156
39558.png,5,27,114,46
39559.png,6,11,90,7
39560.png,1,39,114,145
39561.png,4,61,75,111
39562.png,6,43,89,124
39563.png,8,73,31,40
39564.png,9,30,157,108
39565.png,4,9,149,12
39566.png,1,17,129,160
39567.png,9,9,78,147
39568.png,6,38,15,133
39569.png,5,59,45,36
39570.png,9,5,27,79
39571.png,8,85,145,140
39572.png,9,17,165,135
39573.png,4,37,48,186
39574.png,0,4,74,60
39575.png,3,64,26,34
39576.png,4,39,44,91
39577.png,8,95,87,169
39578.png,8,71,174,15
39579.png,8,71,191,160
39580.png,2,66,145,6
39581.png,9,27,191,49
39582.png,7,46,8,76
39583.png,9,48,19,170
39584.png,0,94,57,191
39585.png,9,28,125,144
39586.png,9,5,103,50
39587.png,5,23,184,134
39588.png,4,34,167,30
39589.png,0,4,161,1
39590.png,8,33,164,70
39591.png,5,65,23,27
39592.png,8,74,187,105
39593.png,8,79,149,106
39594.png,2,66,30,28
39595.png,7,63,117,181
39596.png,4,2,81,17
39597.png,9,61,159,68
39598.png,8,64,163,156
39599.png,3,92,139,125
39600.png,9,84,158,147
39601.png,0,87,147,31
39602.png,5,7,79,102
39603.png,5,82,174,86
39604.png,3,45,52,77
39605.png,8,88,11,105
39606.png,0,62,23,15
39607.png,4,84,48,176
39608.png,3,25,116,74
39609.png,3,12,74,22
39610.png,2,43,91,96
39611.png,9,97,37,31
39612.png,8,33,118,99
39613.png,8,1,157,144
39614.png,3,28,181,77
39615.png,4,46,123,70
39616.png,3,29,50,78
39617.png,6,40,119,22
39618.png,4,90,28,130
39619.png,0,99,132,170
39620.png,9,36,18,97
39621.png,8,90,141,9
39622.png,1,91,63,7
39623.png,9,3,23,5
39624.png,5,59,188,67
39625.png,9,72,29,47
39626.png,4,58,85,90
39627.png,8,7,3,45
39628.png,0,69,180,168
39629.png,7,97,185,143
39630.png,6,16,75,29
39631.png,0,50,46,60
39632.png,2,10,43,92
39633.png,7,33,62,20
39634.png,3,33,45,29
39635.png,9,73,17,71
39636.png,6,29,133,30
39637.png,6,56,90,11
39638.png,1,79,167,63
39639.png,6,15,63,52
39640.png,3,41,157,49
39641.png,3,94,182,111
39642.png,5,43,60,70
39643.png,6,87,154,68
39644.png,3,62,1,125
39645.png,5,11,27,112
39646.png,2,86,48,181
39647.png,5,94,115,22
39648.png,2,4,186,57
39649.png,5,18,131,169
39650.png,0,68,191,78
39651.png,3,90,158,51
39652.png,1,41,185,19
39653.png,8,72,152,113
39654.png,1,39,166,57
39655.png,2,29,117,41
39656.png,4,18,123,151
39657.png,6,79,57,20
39658.png,8,8,125,76
39659.png,3,45,43,101
39660.png,5,12,47,158
39661.png,2,92,135,1
39662.png,5,79,131,45
39663.png,5,85,67,146
39664.png,0,94,31,69
39665.png,3,33,171,74
39666.png,0,35,13,191
39667.png,7,79,26,59
39668.png,1,49,173,97
39669.png,5,32,159,104
39670.png,0,91,93,152
39671.png,2,100,55,190
39672.png,9,51,43,149
39673.png,9,73,138,130
39674.png,1,38,164,85
39675.png,2,50,57,72
39676.png,4,5,143,23
39677.png,5,7,114,167
39678.png,6,73,14,42
39679.png,1,58,184,175
39680.png,6,49,166,41
39681.png,3,51,15,155
39682.png,5,92,126,60
39683.png,2,20,125,19
39684.png,8,6,156,99
39685.png,9,58,61,188
39686.png,2,64,106,106
39687.png,2,47,16,112
39688.png,9,56,59,65
39689.png,3,72,89,146
39690.png,4,61,14,183
39691.png,0,94,26,86
39692.png,1,77,58,101
39693.png,2,83,138,118
39694.png,5,61,7,186
39695.png,5,2,143,94
39696.png,1,69,100,158
39697.png,6,81,88,109
39698.png,4,41,10,94
39699.png,9,67,127,27
39700.png,7,62,43,30
39701.png,4,46,174,19
39702.png,8,18,41,63
39703.png,4,84,44,73
39704.png,8,62,165,160
39705.png,4,65,189,7
39706.png,5,57,60,58
39707.png,8,21,126,2
39708.png,7,54,167,141
39709.png,0,69,119,123
39710.png,6,52,165,28
39711.png,7,31,56,62
39712.png,5,34,72,141
39713.png,9,20,18,23
39714.png,5,62,162,12
39715.png,8,67,180,53
39716.png,0,41,85,147
39717.png,7,75,49,95
39718.png,5,67,166,135
39719.png,0,94,38,49
39720.png,7,13,93,149
39721.png,9,6,138,34
39722.png,5,69,176,22
39723.png,0,50,8,169
39724.png,1,27,73,129
39725.png,0,44,175,42
39726.png,7,33,185,16
39727.png,7,78,145,114
39728.png,2,0,135,5
39729.png,2,55,66,159
39730.png,5,35,107,30
39731.png,9,57,53,48
39732.png,2,61,128,33
39733.png,5,67,154,94
39734.png,4,2,88,133
39735.png,1,85,16,25
39736.png,9,43,86,42
39737.png,1,9,0,50
39738.png,8,29,61,113
39739.png,0,59,135,111
39740.png,4,8,139,145
39741.png,9,63,53,177
39742.png,5,9,178,15
39743.png,9,2,136,160
39744.png,2,35,150,161
39745.png,1,35,164,86
39746.png,9,2,168,3
39747.png,2,32,190,42
39748.png,5,14,80,156
39749.png,1,25,123,62
39750.png,7,75,174,90
39751.png,3,75,62,78
39752.png,4,25,76,190
39753.png,2,10,30,162
39754.png,9,48,154,169
39755.png,7,75,107,6
39756.png,6,32,74,80
39757.png,5,77,162,135
39758.png,7,0,101,170
39759.png,6,27,97,25
39760.png,0,72,47,85
39761.png,3,24,164,157
39762.png,7,75,157,48
39763.png,0,73,33,38
39764.png,9,35,182,47
39765.png,2,92,95,94
39766.png,8,75,153,87
39767.png,7,59,145,164
39768.png,4,47,144,168
39769.png,1,12,44,0
39770.png,8,24,25,93
39771.png,1,21,56,171
39772.png,4,33,157,49
39773.png,3,35,115,27
39774.png,0,78,65,57
39775.png,9,37,147,40
39776.png,8,26,26,22
39777.png,3,35,188,160
39778.png,3,65,179,51
39779.png,5,66,76,13
39780.png,0,28,89,140
39781.png,9,67,84,146
39782.png,7,21,112,41
39783.png,5,63,50,189
39784.png,9,9,148,50
39785.png,4,22,42,186
39786.png,2,62,87,108
39787.png,8,66,109,42
39788.png,5,60,154,189
39789.png,3,53,32,102
39790.png,5,9,22,18
39791.png,6,96,145,138
39792.png,1,7,52,113
39793.png,0,38,115,134
39794.png,2,5,33,10
39795.png,8,19,6,49
39796.png,7,15,131,176
39797.png,7,55,36,93
39798.png,7,46,20,168
39799.png,7,39,49,149
39800.png,1,100,95,50
39801.png,9,21,92,8
39802.png,8,32,3,69
39803.png,4,40,18,40
39804.png,9,26,11,130
39805.png,1,22,155,29
39806.png,9,69,65,94
39807.png,7,73,55,46
39808.png,6,59,107,16
39809.png,2,2,26,14
39810.png,7,95,178,99
39811.png,1,16,6,31
39812.png,7,53,48,97
39813.png,9,82,166,144
39814.png,6,20,13,45
39815.png,0,68,114,119
39816.png,9,26,99,72
39817.png,5,23,176,86
39818.png,1,77,69,98
39819.png,0,89,142,191
39820.png,1,65,62,6
39821.png,2,32,164,140
39822.png,3,37,180,55
39823.png,6,97,111,13
39824.png,1,48,158,59
39825.png,1,48,180,159
39826.png,0,67,173,166
39827.png,9,16,149,177
39828.png,1,6,57,114
39829.png,4,89,170,16
39830.png,9,66,68,22
39831.png,9,33,170,164
39832.png,9,86,134,131
39833.png,4,85,142,113
39834.png,2,20,112,85
39835.png,7,58,43,96
39836.png,2,29,149,151
39837.png,9,93,42,138
39838.png,8,10,27,102
39839.png,9,59,14,104
39840.png,8,19,168,21
39841.png,9,17,144,133
39842.png,6,5,65,106
39843.png,1,38,77,154
39844.png,9,54,104,81
39845.png,5,55,2,4
39846.png,5,88,91,21
39847.png,2,3,105,11
39848.png,1,55,105,84
39849.png,4,61,64,111
39850.png,3,25,39,128
39851.png,5,90,171,91
39852.png,3,19,88,174
39853.png,4,69,191,187
39854.png,2,84,86,100
39855.png,9,73,45,11
39856.png,9,81,13,10
39857.png,2,72,69,70
39858.png,6,14,53,146
39859.png,9,7,190,135
39860.png,9,30,0,146
39861.png,2,34,41,185
39862.png,3,34,70,176
39863.png,0,45,112,13
39864.png,8,26,102,65
39865.png,3,57,21,186
39866.png,4,4,156,7
39867.png,6,9,75,102
39868.png,3,72,186,74
39869.png,5,11,92,19
39870.png,9,67,136,108
39871.png,3,66,125,14
39872.png,9,73,114,9
39873.png,6,40,66,150
39874.png,6,2,86,92
39875.png,0,78,123,5
39876.png,9,36,64,126
39877.png,0,60,118,140
39878.png,4,8,179,157
39879.png,9,68,125,31
39880.png,5,73,27,19
39881.png,2,87,0,67
39882.png,2,96,19,64
39883.png,0,25,132,178
39884.png,9,29,100,145
39885.png,3,95,190,97
39886.png,0,43,132,34
39887.png,2,3,143,127
39888.png,7,85,73,72
39889.png,6,21,54,141
39890.png,9,86,94,38
39891.png,4,31,178,191
39892.png,1,99,169,1
39893.png,5,10,42,179
39894.png,9,38,159,92
39895.png,8,72,181,108
39896.png,8,70,40,14
39897.png,3,53,118,78
39898.png,3,14,27,143
39899.png,0,30,141,31
39900.png,6,52,172,134
39901.png,2,91,56,174
39902.png,1,64,59,57
39903.png,3,83,37,4
39904.png,0,45,165,116
39905.png,1,77,191,149
39906.png,1,42,154,160
39907.png,0,22,52,154
39908.png,8,50,149,144
39909.png,6,101,100,166
39910.png,3,19,36,109
39911.png,1,75,133,120
39912.png,1,46,102,54
39913.png,6,77,78,60
39914.png,0,52,53,151
39915.png,8,9,47,120
39916.png,8,101,1,120
39917.png,9,43,185,140
39918.png,8,101,179,47
39919.png,3,83,132,30
39920.png,5,26,9,163
39921.png,3,4,30,155
39922.png,6,9,12,93
39923.png,5,77,123,64
39924.png,3,88,76,63
39925.png,2,74,26,97
39926.png,0,79,27,129
39927.png,0,69,58,3
39928.png,2,52,124,167
39929.png,5,77,6,140
39930.png,9,5,184,5
39931.png,2,19,52,85
39932.png,4,92,96,24
39933.png,1,66,73,85
39934.png,9,46,63,122
39935.png,2,96,27,37
39936.png,1,15,64,35
39937.png,8,68,104,76
39938.png,6,33,68,136
39939.png,6,83,124,92
39940.png,1,33,83,0
39941.png,3,100,45,152
39942.png,4,10,110,94
39943.png,2,3,46,28
39944.png,7,43,75,169
39945.png,4,67,93,23
39946.png,4,30,34,176
39947.png,4,71,16,152
39948.png,1,36,178,87
39949.png,7,88,62,36
39950.png,3,72,120,24
39951.png,2,47,76,4
39952.png,2,98,148,20
39953.png,1,72,133,110
39954.png,6,15,27,92
39955.png,9,51,78,164
39956.png,8,64,38,110
39957.png,0,13,58,135
39958.png,4,45,138,84
39959.png,0,55,94,138
39960.png,2,71,139,15
39961.png,7,31,102,8
39962.png,7,1,173,75
39963.png,6,24,35,134
39964.png,1,19,72,2
39965.png,1,99,151,168
39966.png,0,12,22,60
39967.png,5,70,117,152
39968.png,6,63,150,138
39969.png,6,101,67,75
39970.png,8,2,185,84
39971.png,8,20,25,129
39972.png,3,53,115,91
39973.png,5,29,92,72
39974.png,1,45,111,153
39975.png,5,41,4,49
39976.png,2,43,2,1
39977.png,4,3,5,27
39978.png,6,42,179,46
39979.png,3,46,28,2
39980.png,3,95,170,93
39981.png,8,7,68,145
39982.png,6,57,77,55
39983.png,2,85,184,41
39984.png,9,31,119,185
39985.png,7,72,189,28
39986.png,6,97,32,190
39987.png,1,33,19,100
39988.png,7,23,62,102
39989.png,3,60,115,15
39990.png,1,43,118,158
39991.png,2,73,51,110
39992.png,8,54,28,159
39993.png,9,66,5,175
39994.png,6,11,59,24
39995.png,0,17,71,165
39996.png,1,59,48,168
39997.png,6,26,41,140
39998.png,2,95,191,118
39999.png,8,20,93,1
40000.png,1,38,137,160
40001.png,8,60,4,82
40002.png,5,9,129,10
40003.png,1,49,32,72
40004.png,5,36,87,66
40005.png,7,50,191,117
40006.png,4,16,23,124
40007.png,3,88,106,9
40008.png,8,56,143,26
40009.png,2,91,87,166
40010.png,7,36,105,48
40011.png,2,96,82,5
40012.png,0,87,101,103
40013.png,1,60,103,171
40014.png,5,70,26,4
40015.png,9,54,143,169
40016.png,6,38,155,101
40017.png,2,59,180,82
40018.png,0,13,126,69
40019.png,8,34,140,6
40020.png,2,29,138,161
40021.png,7,27,2,94
40022.png,0,76,100,34
40023.png,4,23,115,97
40024.png,1,92,121,60
40025.png,7,66,158,107
40026.png,7,84,99,39
40027.png,4,36,81,36
40028.png,4,29,25,37
40029.png,9,74,106,107
40030.png,9,17,180,22
40031.png,6,71,125,136
40032.png,2,42,177,149
40033.png,4,65,62,76
40034.png,1,15,145,10
40035.png,6,79,84,184
40036.png,4,95,32,22
40037.png,9,95,129,71
40038.png,6,64,113,71
40039.png,6,70,85,39
40040.png,9,73,70,43
40041.png,6,87,54,30
40042.png,9,8,174,155
40043.png,9,55,75,124
40044.png,5,34,61,151
40045.png,7,65,5,49
40046.png,1,67,143,4
40047.png,6,35,78,152
40048.png,8,42,38,12
40049.png,2,31,149,106
40050.png,9,90,163,137
40051.png,5,44,1,156
40052.png,9,40,1,8
40053.png,5,91,117,57
40054.png,3,93,0,14
40055.png,7,70,62,134
40056.png,1,75,142,41
40057.png,3,1,2,141
40058.png,3,56,180,10
40059.png,9,62,175,49
40060.png,1,48,106,161
40061.png,7,60,121,157
40062.png,8,32,147,70
40063.png,9,67,157,159
40064.png,7,98,84,184
40065.png,4,46,75,45
40066.png,3,65,55,41
40067.png,4,0,158,76
40068.png,9,15,60,126
40069.png,5,101,0,12
40070.png,8,74,14,161
40071.png,4,13,107,168
40072.png,9,77,150,123
40073.png,3,100,12,160
40074.png,6,56,97,55
40075.png,1,68,49,43
40076.png,1,37,138,175
40077.png,4,81,76,126
40078.png,3,3,142,135
40079.png,9,58,14,87
40080.png,9,25,42,39
40081.png,1,24,34,75
40082.png,9,99,179,115
40083.png,9,62,102,51
40084.png,2,66,150,75
40085.png,4,14,184,187
40086.png,3,99,9,100
40087.png,2,0,180,73
40088.png,4,13,169,145
40089.png,7,49,123,115
40090.png,1,19,159,25
40091.png,5,88,58,52
40092.png,1,62,6,20
40093.png,8,77,17,186
40094.png,6,45,47,134
40095.png,3,70,78,163
40096.png,6,96,130,46
40097.png,3,85,23,187
40098.png,4,16,170,27
40099.png,4,99,130,23
40100.png,9,45,77,190
40101.png,9,71,187,140
40102.png,9,100,187,182
40103.png,7,80,94,163
40104.png,0,20,23,165
40105.png,5,11,96,169
40106.png,7,20,142,146
40107.png,7,98,133,176
40108.png,4,87,17,8
40109.png,8,85,38,177
40110.png,8,95,191,15
40111.png,4,20,132,67
40112.png,2,29,117,137
40113.png,0,98,1,8
40114.png,5,43,168,99
40115.png,2,99,177,109
40116.png,4,63,28,66
40117.png,9,36,114,103
40118.png,1,6,155,82
40119.png,7,67,73,51
40120.png,7,61,108,170
40121.png,4,3,41,94
40122.png,8,50,175,59
40123.png,8,18,24,82
40124.png,8,95,70,33
40125.png,0,97,56,23
40126.png,2,36,134,81
40127.png,3,5,121,16
40128.png,6,75,174,173
40129.png,3,40,47,100
40130.png,9,28,12,49
40131.png,0,46,65,131
40132.png,8,36,28,138
40133.png,2,37,136,100
40134.png,2,90,95,0
40135.png,4,68,138,128
40136.png,8,101,167,190
40137.png,8,23,1,2
40138.png,1,89,27,3
40139.png,8,50,99,11
40140.png,5,100,26,14
40141.png,7,34,60,94
40142.png,6,42,108,81
40143.png,0,12,41,178
40144.png,9,32,80,32
40145.png,1,99,171,138
40146.png,4,70,151,56
40147.png,8,34,81,14
40148.png,2,93,12,67
40149.png,1,69,144,25
40150.png,0,63,81,83
40151.png,5,6,121,86
40152.png,1,100,113,37
40153.png,6,86,121,127
40154.png,5,16,68,54
40155.png,3,14,160,83
40156.png,4,68,48,69
40157.png,9,67,151,100
40158.png,9,31,97,154
40159.png,0,39,14,43
40160.png,3,47,140,17
40161.png,5,100,38,143
40162.png,4,12,161,39
40163.png,2,16,9,66
40164.png,6,34,26,111
40165.png,3,37,42,9
40166.png,9,45,21,94
40167.png,4,45,57,10
40168.png,9,90,131,134
40169.png,8,28,70,82
40170.png,6,72,96,12
40171.png,4,67,137,75
40172.png,1,88,163,136
40173.png,1,73,185,121
40174.png,9,16,109,105
40175.png,8,87,37,49
40176.png,2,45,2,127
40177.png,2,9,41,116
40178.png,1,13,66,85
40179.png,8,67,154,111
40180.png,5,39,72,71
40181.png,9,64,71,147
40182.png,7,18,120,98
40183.png,8,26,145,32
40184.png,1,11,34,126
40185.png,1,100,151,69
40186.png,4,83,149,115
40187.png,2,39,89,62
40188.png,4,75,9,74
40189.png,2,97,191,9
40190.png,0,91,189,161
40191.png,8,45,162,122
40192.png,8,40,6,41
40193.png,0,73,73,179
40194.png,0,74,10,156
40195.png,4,10,122,151
40196.png,3,83,103,178
40197.png,0,55,81,66
40198.png,7,41,56,135
40199.png,7,54,85,25
40200.png,6,24,149,190
40201.png,1,54,6,2
40202.png,6,97,137,21
40203.png,7,72,189,106
40204.png,1,36,6,141
40205.png,5,47,10,191
40206.png,6,85,104,8
40207.png,1,92,105,58
40208.png,7,62,148,69
40209.png,2,93,9,93
40210.png,4,50,151,160
40211.png,0,55,63,69
40212.png,2,25,75,128
40213.png,2,38,163,191
40214.png,5,54,13,183
40215.png,9,45,98,80
40216.png,3,82,33,120
40217.png,2,84,53,160
40218.png,1,94,142,107
40219.png,4,86,158,91
40220.png,1,62,18,53
40221.png,2,20,156,29
40222.png,9,99,71,102
40223.png,8,88,149,53
40224.png,5,26,50,87
40225.png,2,76,40,69
40226.png,3,14,97,113
40227.png,3,26,134,69
40228.png,4,69,109,6
40229.png,9,48,161,139
40230.png,7,25,45,47
40231.png,2,27,23,126
40232.png,3,10,131,179
40233.png,9,13,47,191
40234.png,7,69,70,162
40235.png,6,0,128,105
40236.png,2,56,172,147
40237.png,9,98,188,38
40238.png,7,34,116,31
40239.png,5,59,21,185
40240.png,4,84,92,103
40241.png,0,48,134,56
40242.png,8,0,136,84
40243.png,7,64,166,50
40244.png,2,10,36,86
40245.png,0,67,110,97
40246.png,3,28,121,173
40247.png,5,6,169,9
40248.png,1,3,171,100
40249.png,3,26,138,56
40250.png,1,92,172,122
40251.png,7,27,133,19
40252.png,8,101,163,85
40253.png,7,87,124,186
40254.png,9,25,95,70
40255.png,8,31,117,122
40256.png,2,27,70,117
40257.png,9,85,35,62
40258.png,1,12,172,184
40259.png,4,97,95,178
40260.png,8,101,119,156
40261.png,6,10,121,135
40262.png,7,41,120,78
40263.png,3,68,173,45
40264.png,6,6,140,88
40265.png,9,84,127,16
40266.png,7,29,76,89
40267.png,9,72,24,144
40268.png,4,55,64,183
40269.png,5,78,120,171
40270.png,8,61,175,74
40271.png,0,80,45,81
40272.png,5,33,157,130
40273.png,6,10,69,66
40274.png,6,53,38,175
40275.png,0,70,33,21
40276.png,8,45,94,150
40277.png,4,18,184,131
40278.png,6,71,77,65
40279.png,1,100,16,150
40280.png,4,46,64,162
40281.png,2,40,104,43
40282.png,2,92,8,103
40283.png,1,78,5,114
40284.png,8,40,115,115
40285.png,4,11,16,20
40286.png,4,101,171,3
40287.png,0,48,140,40
40288.png,2,76,34,122
40289.png,4,57,9,110
40290.png,1,5,99,81
40291.png,9,33,82,29
40292.png,8,42,22,8
40293.png,9,36,97,141
40294.png,0,16,80,67
40295.png,7,85,157,31
40296.png,1,34,8,73
40297.png,1,61,102,48
40298.png,6,22,105,24
40299.png,4,3,83,15
40300.png,7,80,154,15
40301.png,4,28,104,144
40302.png,6,65,37,40
40303.png,9,34,160,98
40304.png,3,12,38,9
40305.png,2,86,121,109
40306.png,7,38,186,88
40307.png,3,90,45,124
40308.png,7,47,28,33
40309.png,4,30,188,172
40310.png,5,50,93,174
40311.png,1,97,179,160
40312.png,9,71,103,90
40313.png,6,69,98,18
40314.png,3,77,58,131
40315.png,9,67,105,76
40316.png,6,64,175,79
40317.png,0,65,75,171
40318.png,7,65,118,80
40319.png,0,0,123,189
40320.png,0,69,153,102
40321.png,0,4,175,70
40322.png,6,86,188,81
40323.png,6,95,105,89
40324.png,9,6,117,138
40325.png,7,38,189,162
40326.png,3,98,61,126
40327.png,2,81,69,70
40328.png,0,3,127,22
40329.png,6,38,141,13
40330.png,7,47,84,69
40331.png,5,30,93,181
40332.png,0,22,3,161
40333.png,2,13,99,59
40334.png,0,22,17,15
40335.png,3,40,135,142
40336.png,8,70,5,185
40337.png,6,48,111,91
40338.png,9,81,11,58
40339.png,9,1,111,13
40340.png,7,26,168,7
40341.png,1,21,98,102
40342.png,2,64,78,60
40343.png,0,68,59,5
40344.png,8,21,32,93
40345.png,8,93,110,26
40346.png,0,94,170,80
40347.png,8,53,145,172
40348.png,2,55,61,155
40349.png,0,64,126,101
40350.png,9,87,20,49
40351.png,5,87,24,73
40352.png,1,63,149,72
40353.png,3,96,39,5
40354.png,3,1,42,82
40355.png,0,15,110,24
40356.png,7,35,147,155
40357.png,6,91,112,100
40358.png,1,35,0,143
40359.png,0,6,27,57
40360.png,7,86,67,121
40361.png,9,71,91,108
40362.png,3,58,100,38
40363.png,1,33,127,154
40364.png,6,80,19,48
40365.png,3,58,18,107
40366.png,5,3,107,188
40367.png,1,51,46,145
40368.png,8,77,110,29
40369.png,3,46,45,41
40370.png,3,3,153,90
40371.png,2,48,46,24
40372.png,2,70,22,40
40373.png,5,66,52,164
40374.png,7,78,189,183
40375.png,4,16,20,76
40376.png,8,74,164,39
40377.png,4,51,167,42
40378.png,3,48,140,135
40379.png,0,0,21,23
40380.png,5,89,88,60
40381.png,9,31,159,66
40382.png,5,4,74,93
40383.png,4,67,160,114
40384.png,3,63,43,28
40385.png,2,87,179,152
